date,sku_id,true_demand,point_forecast,interval_lower,interval_upper,alpha_t,reliability_score,risk_tier,escalation,safety_stock_aci,safety_stock_qr,is_volatile,calibration_health,covered
2015-09-10,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0259,82.4,Low,Standard Reorder,4.91,0.0,0,Degrading,1
2015-09-11,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.026,82.4,Low,Standard Reorder,4.91,0.0,0,Degrading,1
2015-09-12,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0261,82.4,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-13,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0262,82.4,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-14,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0263,82.4,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-15,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0264,82.4,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-16,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0265,82.4,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-17,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0266,82.4,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-18,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0267,82.4,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-19,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0268,82.4,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-20,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0269,82.4,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-21,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.027,82.4,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-22,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0271,82.4,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-23,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0272,82.5,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-24,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0273,82.5,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-25,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0274,82.5,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-26,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0275,82.5,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-27,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0276,82.5,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-28,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0277,82.5,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-29,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0278,82.5,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-09-30,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0279,82.5,Low,Standard Reorder,4.92,0.0,0,Degrading,1
2015-10-01,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.028,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-02,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0281,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-03,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0282,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-04,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0283,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-05,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0284,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-06,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0285,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-07,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0286,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-08,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0287,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-09,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0288,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-10,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0289,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-11,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.029,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-12,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0291,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-13,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0292,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-14,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0293,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-15,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0294,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-16,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0295,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-17,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0296,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-18,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0297,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-19,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0298,82.5,Low,Standard Reorder,4.93,0.0,0,Degrading,1
2015-10-20,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0299,82.5,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-10-21,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.03,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-10-22,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0301,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-10-23,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0302,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-10-24,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0303,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-10-25,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0304,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-10-26,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0305,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-10-27,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0306,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-10-28,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0307,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-10-29,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0308,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-10-30,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0309,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-10-31,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.031,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-11-01,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0311,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-11-02,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0312,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-11-03,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0313,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-11-04,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0314,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-11-05,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0315,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-11-06,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0316,82.6,Low,Standard Reorder,4.94,0.0,0,Degrading,1
2015-11-07,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0317,82.6,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-08,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0318,82.6,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-09,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0319,82.6,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-10,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.032,82.6,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-11,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0321,82.6,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-12,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0322,82.6,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-13,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0323,82.6,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-14,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0324,82.6,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-15,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0325,82.6,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-16,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0326,82.6,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-17,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0327,82.6,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-18,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0328,82.6,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-19,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0329,82.7,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-20,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.033,82.7,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-21,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0331,82.7,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-22,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0332,82.7,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-23,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0333,82.7,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-24,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0334,82.7,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-25,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0335,82.7,Low,Standard Reorder,4.95,0.0,0,Degrading,1
2015-11-26,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0336,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-11-27,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0337,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-11-28,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0338,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-11-29,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0339,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-11-30,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.034,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-12-01,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0341,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-12-02,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0342,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-12-03,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0343,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-12-04,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0344,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-12-05,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0345,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-12-06,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0346,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-12-07,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0347,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-12-08,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0348,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-12-09,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0349,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-12-10,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.035,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-12-11,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0351,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-12-12,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0352,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-12-13,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0353,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-12-14,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0354,82.7,Low,Standard Reorder,4.96,0.0,0,Degrading,1
2015-12-15,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0355,82.7,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-16,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0356,82.7,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-17,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0357,82.7,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-18,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0358,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-19,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0359,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-20,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.036,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-21,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0361,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-22,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0362,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-23,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0363,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-24,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0364,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-25,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0365,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-26,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0366,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-27,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0367,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-28,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0368,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-29,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0369,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-30,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.037,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2015-12-31,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0371,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2016-01-01,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0372,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2016-01-02,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0373,82.8,Low,Standard Reorder,4.97,0.0,0,Degrading,1
2016-01-03,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0374,82.8,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-04,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0375,82.8,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-05,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0376,82.8,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-06,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0377,82.8,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-07,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0378,82.8,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-08,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0379,82.8,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-09,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.038,82.8,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-10,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0381,82.8,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-11,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0382,82.8,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-12,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0383,82.8,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-13,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0384,82.8,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-14,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0385,82.8,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-15,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0386,82.9,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-16,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0387,82.9,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-17,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0388,82.9,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-18,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0389,82.9,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-19,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.039,82.9,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-20,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0391,82.9,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-21,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0392,82.9,Low,Standard Reorder,4.98,0.0,0,Degrading,1
2016-01-22,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0393,82.9,Low,Standard Reorder,4.99,0.0,0,Degrading,1
2016-01-23,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0394,82.9,Low,Standard Reorder,4.99,0.0,0,Degrading,1
2016-01-24,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0395,82.9,Low,Standard Reorder,4.99,0.0,0,Degrading,1
2016-01-25,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0396,82.9,Low,Standard Reorder,4.99,0.0,0,Degrading,1
2016-01-26,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0397,82.9,Low,Standard Reorder,4.99,0.0,0,Degrading,1
2016-01-27,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0398,82.9,Low,Standard Reorder,4.99,0.0,0,Degrading,1
2016-01-28,FOODS_3_307_CA_3_evaluation,0.0,0.0,-1.9,1.9,0.0399,82.9,Low,Standard Reorder,4.99,0.0,0,Degrading,1
2016-01-29,FOODS_3_307_CA_3_evaluation,1.0,0.0,-1.9,1.9,0.04,67.9,Low,Manual Review,4.99,0.0,1,Degrading,1
2016-01-30,FOODS_3_307_CA_3_evaluation,7.0,0.0,-1.9,1.9,0.0401,66.1,High,Escalate to Procurement,4.99,3.05,1,Degrading,0
2016-01-31,FOODS_3_307_CA_3_evaluation,9.0,0.1,-1.8,1.9,0.0392,64.3,Low,Manual Review,4.98,9.27,1,Degrading,0
2016-02-01,FOODS_3_307_CA_3_evaluation,6.0,0.1,-1.8,2.0,0.0383,62.5,Low,Manual Review,4.98,14.7,1,Degrading,0
2016-02-02,FOODS_3_307_CA_3_evaluation,10.0,0.4,-1.5,2.2,0.0374,60.7,Low,Manual Review,4.98,9.21,1,Degrading,0
2016-02-03,FOODS_3_307_CA_3_evaluation,8.0,3.3,1.4,5.1,0.0365,58.8,Low,Manual Review,4.97,10.76,1,Degrading,0
2016-02-04,FOODS_3_307_CA_3_evaluation,9.0,3.4,1.5,5.3,0.0356,57.0,Low,Manual Review,4.97,13.84,1,Degrading,0
2016-02-05,FOODS_3_307_CA_3_evaluation,7.0,4.5,2.6,6.3,0.0347,55.2,Low,Manual Review,4.96,17.13,1,Degrading,0
2016-02-06,FOODS_3_307_CA_3_evaluation,16.0,5.3,3.5,7.2,0.0338,53.4,Low,Escalate to Procurement,4.96,17.55,1,Degrading,0
2016-02-07,FOODS_3_307_CA_3_evaluation,9.0,5.7,3.9,7.6,0.0329,51.6,Low,Escalate to Procurement,4.95,21.31,1,Degrading,0
2016-02-08,FOODS_3_307_CA_3_evaluation,6.0,6.0,4.2,7.9,0.032,51.5,Low,Escalate to Procurement,4.95,21.04,1,Degrading,1
2016-02-09,FOODS_3_307_CA_3_evaluation,8.0,6.5,4.7,8.4,0.0321,51.6,Low,Escalate to Procurement,4.95,18.85,1,Degrading,1
2016-02-10,FOODS_3_307_CA_3_evaluation,13.0,5.7,3.8,7.6,0.0322,49.8,Low,Escalate to Procurement,4.95,18.4,1,Degrading,0
2016-02-11,FOODS_3_307_CA_3_evaluation,10.0,6.3,4.4,8.2,0.0313,48.0,Low,Escalate to Procurement,4.94,18.22,1,Degrading,0
2016-02-12,FOODS_3_307_CA_3_evaluation,10.0,7.2,5.4,9.1,0.0304,46.1,Low,Escalate to Procurement,4.94,19.98,1,Degrading,0
2016-02-13,FOODS_3_307_CA_3_evaluation,4.0,7.6,5.8,9.5,0.0295,44.3,Low,Escalate to Procurement,4.93,21.08,1,Degrading,0
2016-02-14,FOODS_3_307_CA_3_evaluation,4.0,6.5,4.6,8.4,0.0286,42.5,Low,Escalate to Procurement,4.93,20.62,1,Degrading,0
2016-02-15,FOODS_3_307_CA_3_evaluation,8.0,5.6,3.8,7.5,0.0277,40.7,Low,Escalate to Procurement,4.92,14.52,1,Degrading,0
2016-02-16,FOODS_3_307_CA_3_evaluation,4.0,5.5,3.7,7.4,0.0268,40.7,Low,Escalate to Procurement,4.92,15.43,1,Degrading,1
2016-02-17,FOODS_3_307_CA_3_evaluation,6.0,4.9,3.1,6.8,0.0269,40.7,Low,Escalate to Procurement,4.92,13.93,1,Degrading,1
2016-02-18,FOODS_3_307_CA_3_evaluation,8.0,4.9,3.0,6.7,0.027,53.9,Low,Escalate to Procurement,4.92,14.59,0,Degrading,0
2016-02-19,FOODS_3_307_CA_3_evaluation,6.0,5.3,3.5,7.2,0.0261,53.8,Low,Escalate to Procurement,4.92,15.69,0,Degrading,1
2016-02-20,FOODS_3_307_CA_3_evaluation,12.0,5.7,3.8,7.5,0.0262,52.1,Low,Escalate to Procurement,4.92,17.8,0,Degrading,0
2016-02-21,FOODS_3_307_CA_3_evaluation,8.0,5.7,3.9,7.6,0.0253,50.2,Low,Escalate to Procurement,4.91,18.55,0,Degrading,0
2016-02-22,FOODS_3_307_CA_3_evaluation,11.0,6.1,4.3,7.9,0.0244,48.4,Low,Escalate to Procurement,4.91,15.95,0,Degrading,0
2016-02-23,FOODS_3_307_CA_3_evaluation,6.0,5.3,3.5,7.2,0.0235,48.4,Low,Escalate to Procurement,4.9,13.24,0,Degrading,1
2016-02-24,FOODS_3_307_CA_3_evaluation,3.0,5.8,4.0,7.7,0.0236,46.6,Low,Escalate to Procurement,4.9,14.31,0,Degrading,0
2016-02-25,FOODS_3_307_CA_3_evaluation,5.0,5.4,3.5,7.2,0.0227,46.6,Low,Escalate to Procurement,4.9,15.28,0,Degrading,1
2016-02-26,FOODS_3_307_CA_3_evaluation,9.0,5.9,4.1,7.7,0.0228,44.8,Low,Escalate to Procurement,4.9,14.71,0,Degrading,0
2016-02-27,FOODS_3_307_CA_3_evaluation,13.0,7.7,5.9,9.6,0.0219,44.8,Low,Escalate to Procurement,4.89,18.62,0,Degrading,0
2016-02-28,FOODS_3_307_CA_3_evaluation,12.0,8.1,6.3,10.0,0.021,44.7,Low,Escalate to Procurement,4.89,18.68,0,Degrading,0
2016-02-29,FOODS_3_307_CA_3_evaluation,6.0,6.9,5.0,8.7,0.0201,46.5,Low,Escalate to Procurement,4.88,19.47,0,Degrading,1
2016-03-01,FOODS_3_307_CA_3_evaluation,8.0,6.0,4.2,7.9,0.0202,46.5,Low,Escalate to Procurement,4.88,15.78,0,Degrading,0
